code,p17hong,p17yoo,p17the,p17han,p17kuk,p17jung,p17valid,p16the,p16han,p16kuk,p16jung,p16valid,r17han,r17the,r17hong,r17kuk,r17yoo,r17jung,r16the,r16han,r16kuk,r16jung,d_the,d_han,d_kuk,d_jung,win17r,winner17,wingap17,sec17r,sec17,third17r,third17,forth17r,forth17,last17r,last17
1115063,2894,827,5774,3721,3366,828,13737,2878,3332,3151,700,11156,0.270874281,0.420324671,0.210671908,0.245031666,0.060202373,0.060275169,0.285055527,0.330022591,0.312095193,0.069332477,0.135269144,-0.059148309,-0.067063527,-0.009057308,0.420324671,1,0.175293004,0.245031666,3,0.210671908,2,0.060275169,5,0.060202373,4
1115064,2877,1137,5562,4014,3065,716,13400,2100,2680,2605,877,8772,0.299552239,0.415074627,0.214701493,0.228731343,0.084850746,0.053432836,0.253360106,0.323335754,0.314287179,0.105808006,0.161714521,-0.023783515,-0.085555836,-0.05237517,0.415074627,1,0.186343284,0.228731343,3,0.214701493,2,0.084850746,4,0.053432836,5
1115065,2443,1075,5926,3518,3050,874,13410,2846,2707,3188,917,10394,0.262341536,0.441909023,0.182177479,0.227442207,0.080164057,0.065175242,0.293755058,0.279407921,0.329055209,0.09464982,0.148153965,-0.017066385,-0.101613002,-0.029474578,0.441909023,1,0.214466816,0.227442207,3,0.182177479,2,0.080164057,4,0.065175242,5
1115066,5194,1766,11907,6960,6325,1552,26836,6441,6596,6961,2028,24203,0.259353108,0.443695037,0.193545983,0.235690863,0.065807125,0.057832762,0.291424624,0.298437637,0.314952151,0.091757357,0.152270413,-0.039084529,-0.079261288,-0.033924595,0.443695037,1,0.208004173,0.235690863,3,0.193545983,2,0.065807125,4,0.057832762,5
1115069,3156,1364,6403,4520,3478,974,15418,3197,3905,3969,1408,13171,0.293163834,0.415293812,0.20469581,0.22558049,0.088468024,0.063172915,0.255475898,0.312052982,0.317167294,0.112514878,0.159817914,-0.018889147,-0.091586804,-0.049341963,0.415293812,1,0.189713322,0.22558049,3,0.20469581,2,0.088468024,4,0.063172915,5
1115070,3835,1360,7492,5195,4055,1028,17841,3916,4689,4262,1282,15319,0.29118323,0.419931618,0.214954319,0.227285466,0.076228911,0.057620089,0.275667248,0.330082668,0.300023956,0.09024653,0.14426437,-0.038899438,-0.07273849,-0.032626442,0.419931618,1,0.192646152,0.227285466,3,0.214954319,2,0.076228911,4,0.057620089,5
1115071,5349,2338,9721,7687,5629,1430,24536,4780,6389,6661,2144,21020,0.313294751,0.396193349,0.218006195,0.229417998,0.095288556,0.058281709,0.238638115,0.318966301,0.332545708,0.107037682,0.157555233,-0.00567155,-0.10312771,-0.048755973,0.396193349,1,0.166775351,0.229417998,3,0.218006195,2,0.095288556,4,0.058281709,5
1115072,4085,1220,8974,5305,4873,1299,20522,4233,4648,4793,1171,16185,0.25850307,0.437286814,0.199054673,0.23745249,0.059448397,0.063297924,0.284159992,0.312018815,0.32175262,0.078608871,0.153126822,-0.053515745,-0.08430013,-0.015310947,0.437286814,1,0.199834324,0.23745249,3,0.199054673,2,0.063297924,5,0.059448397,4
1116051,4192,1900,11169,6092,5139,1492,23962,5669,5166,6201,2263,20537,0.254235873,0.466113012,0.174943661,0.214464569,0.079292213,0.062265253,0.292887673,0.266900285,0.320373339,0.116917411,0.17322534,-0.012664412,-0.10590877,-0.054652158,0.466113012,1,0.251648443,0.214464569,3,0.174943661,2,0.079292213,4,0.062265253,5
1116052,2568,1174,6203,3742,2810,1059,13843,3025,2743,2964,1100,10577,0.270317128,0.448096511,0.185508921,0.202990681,0.084808206,0.076500759,0.307024294,0.278402525,0.300833061,0.111645198,0.141072217,-0.008085398,-0.097842379,-0.035144439,0.448096511,1,0.24510583,0.202990681,3,0.185508921,2,0.084808206,4,0.076500759,5
1116053,2894,1028,5526,3922,2965,841,13318,2612,3161,2975,922,10420,0.294488662,0.414927166,0.217299895,0.222631026,0.077188767,0.06314762,0.268815715,0.325316415,0.306174101,0.094888242,0.146111451,-0.030827753,-0.083543076,-0.031740623,0.414927166,1,0.192296141,0.222631026,3,0.217299895,2,0.077188767,4,0.06314762,5
1116054,4624,1516,9201,6140,4816,1265,21516,4598,5523,4625,1374,17698,0.285369028,0.427635248,0.214909835,0.223833426,0.070459193,0.058793456,0.283989582,0.341121023,0.285657203,0.084863351,0.143645666,-0.055751995,-0.061823776,-0.026069895,0.427635248,1,0.203801822,0.223833426,3,0.214909835,2,0.070459193,4,0.058793456,5
1116055,3305,1133,8784,4438,4263,1280,18845,4031,3740,4045,1367,14299,0.235500133,0.466118334,0.175378084,0.22621385,0.060122048,0.067922526,0.304474533,0.282494357,0.305531999,0.103253954,0.161643801,-0.046994224,-0.079318149,-0.035331428,0.466118334,1,0.239904484,0.22621385,3,0.175378084,2,0.067922526,5,0.060122048,4
1116057,1973,617,4936,2590,2526,676,10784,2191,2152,2290,629,8094,0.240170623,0.457715134,0.182956231,0.234235905,0.057214392,0.06268546,0.300140788,0.294798255,0.313702604,0.086165475,0.157574345,-0.054627632,-0.079466699,-0.023480015,0.457715134,1,0.223479228,0.234235905,3,0.182956231,2,0.06268546,5,0.057214392,4
1116058,3427,1043,6309,4470,3503,962,15302,2823,3894,3345,885,12023,0.292118677,0.412299046,0.223957653,0.228924324,0.068161025,0.062867599,0.256901419,0.354365613,0.304404975,0.080537639,0.155397627,-0.062246935,-0.075480652,-0.01767004,0.412299046,1,0.183374722,0.228924324,3,0.223957653,2,0.068161025,4,0.062867599,5
1116059,2732,674,5513,3406,3035,809,12819,2385,2826,2775,749,9501,0.265699353,0.430064748,0.213121148,0.236757937,0.052578204,0.063109447,0.271846719,0.322112716,0.316299642,0.085372408,0.158218029,-0.056413364,-0.079541704,-0.022262961,0.430064748,1,0.19330681,0.236757937,3,0.213121148,2,0.063109447,5,0.052578204,4
1116061,3356,1031,6591,4387,3503,990,15538,2948,3784,3246,974,11862,0.28234007,0.424185867,0.215986613,0.225447291,0.066353456,0.063714764,0.268013897,0.344017838,0.295106211,0.088550046,0.15617197,-0.061677768,-0.06965892,-0.024835282,0.424185867,1,0.198738576,0.225447291,3,0.215986613,2,0.066353456,4,0.063714764,5
1116063,2885,890,7336,3775,3767,1021,15971,3218,3186,3496,977,12109,0.236365913,0.45933254,0.18063991,0.235865005,0.055726003,0.06392837,0.294519877,0.291591153,0.319963173,0.089417626,0.164812663,-0.055225239,-0.084098168,-0.025489256,0.45933254,1,0.223467535,0.235865005,3,0.18063991,2,0.06392837,5,0.055726003,4
1116064,2987,1354,7301,4341,3386,1117,16192,3443,3674,3439,1045,12356,0.268095356,0.45090168,0.184473814,0.209115613,0.083621542,0.068984684,0.295923292,0.315777571,0.295579495,0.089816974,0.154978388,-0.047682215,-0.086463883,-0.02083229,0.45090168,1,0.241786067,0.209115613,3,0.184473814,2,0.083621542,4,0.068984684,5
1116065,2718,730,4445,3448,2407,602,10969,2180,3105,2251,599,9040,0.314340414,0.405232929,0.247789224,0.219436594,0.06655119,0.05488194,0.266341032,0.379352708,0.275015441,0.073182696,0.138891898,-0.065012294,-0.055578847,-0.018300756,0.405232929,1,0.157443705,0.247789224,2,0.219436594,3,0.06655119,4,0.05488194,5
1116066,2429,711,4705,3140,2482,619,10999,2394,2636,2339,782,8986,0.285480498,0.427766161,0.220838258,0.225656878,0.06464224,0.056277843,0.292291035,0.32183758,0.285575911,0.095476854,0.135475126,-0.036357082,-0.059919033,-0.039199011,0.427766161,1,0.202109283,0.225656878,3,0.220838258,2,0.06464224,4,0.056277843,5
1116067,3809,1566,10592,5375,5235,1520,22801,4987,4535,5309,1611,18147,0.235735275,0.464541029,0.167054077,0.229595193,0.068681198,0.066663743,0.302257708,0.274862384,0.321773847,0.097641301,0.162283321,-0.039127109,-0.092178654,-0.030977558,0.464541029,1,0.234945836,0.229595193,3,0.167054077,2,0.068681198,4,0.066663743,5
1116069,2749,831,5571,3580,3021,824,13056,2360,2867,2304,486,8703,0.274203431,0.426700368,0.210554534,0.231387868,0.063648897,0.063112745,0.293021631,0.355971616,0.286068575,0.06034259,0.133678737,-0.081768185,-0.054680707,0.002770155,0.426700368,1,0.1953125,0.231387868,3,0.210554534,2,0.063648897,4,0.063112745,5
1116070,5577,1908,11520,7485,5969,1634,26690,5605,6361,5918,1656,21053,0.280442113,0.43162233,0.208954665,0.223641813,0.071487448,0.061221431,0.285966207,0.324537207,0.301935418,0.084488856,0.145656123,-0.044095094,-0.078293604,-0.023267425,0.43162233,1,0.207980517,0.223641813,3,0.208954665,2,0.071487448,4,0.061221431,5
1116071,3328,871,5269,4199,3018,839,13406,2738,4079,2806,722,11352,0.313217962,0.39303297,0.248247054,0.225123079,0.064970909,0.062583918,0.263069774,0.391914393,0.269603282,0.069370481,0.129963196,-0.078696431,-0.044480203,-0.006786563,0.39303297,1,0.144785917,0.248247054,2,0.225123079,3,0.064970909,4,0.062583918,5
1116072,3672,1182,6934,4854,3677,962,16508,3515,4462,3517,1031,13671,0.294039254,0.420038769,0.222437606,0.222740489,0.071601648,0.058274776,0.279261709,0.354499501,0.279420606,0.081911471,0.14077706,-0.060460247,-0.056680117,-0.023636696,0.420038769,1,0.19729828,0.222740489,3,0.222437606,2,0.071601648,4,0.058274776,5
1116073,5535,1828,12921,7363,6955,1926,29284,5754,6157,6513,1679,22311,0.25143423,0.441230706,0.189011064,0.237501707,0.062423166,0.065769704,0.285062814,0.30502811,0.322664947,0.083180477,0.156167893,-0.05359388,-0.08516324,-0.017410773,0.441230706,1,0.203728999,0.237501707,3,0.189011064,2,0.065769704,5,0.062423166,4
1116074,5156,1940,11063,7096,5844,1526,25613,5408,6418,6322,1926,21649,0.277046812,0.431929099,0.201304025,0.228165385,0.075742787,0.05957912,0.268519678,0.318668508,0.313901886,0.095630344,0.163409421,-0.041621696,-0.085736502,-0.036051224,0.431929099,1,0.203763714,0.228165385,3,0.201304025,2,0.075742787,4,0.05957912,5
1117051,4582,1806,9961,6388,5246,1358,23026,5190,5720,5621,1891,19543,0.277425519,0.432597933,0.198992443,0.22782941,0.078433076,0.058976809,0.280835197,0.309513935,0.304156963,0.102323575,0.151762736,-0.032088416,-0.076327553,-0.043346767,0.432597933,1,0.204768523,0.22782941,3,0.198992443,2,0.078433076,4,0.058976809,5
1117052,2418,990,6208,3408,2841,900,13401,3467,2922,3208,1092,11421,0.25430938,0.463249011,0.180434296,0.211999105,0.073875084,0.067159167,0.32328718,0.272467592,0.29913622,0.101825671,0.139961831,-0.018158212,-0.087137115,-0.034666504,0.463249011,1,0.251249907,0.211999105,3,0.180434296,2,0.073875084,4,0.067159167,5
1117054,2327,1038,8208,3365,3362,1097,16090,4385,2920,3860,1388,13418,0.209136109,0.510130516,0.14462399,0.208949658,0.064512119,0.068178993,0.34805969,0.23177521,0.306387777,0.1101726,0.162070826,-0.0226391,-0.097438119,-0.041993607,0.510130516,1,0.301180858,0.208949658,3,0.14462399,2,0.068178993,5,0.064512119,4
1117055,2625,700,5826,3325,3344,748,13310,3231,3116,3208,753,11230,0.249812171,0.437716003,0.197220135,0.251239669,0.052592036,0.056198347,0.311868041,0.300767816,0.309647996,0.072682338,0.125847962,-0.050955645,-0.058408326,-0.016483991,0.437716003,1,0.186476334,0.251239669,3,0.197220135,2,0.056198347,5,0.052592036,4
1117056,3751,1242,8633,4993,4189,1214,19100,4493,4207,4355,1347,15630,0.261413613,0.451989529,0.196387435,0.219319372,0.065026178,0.063560209,0.310810879,0.291026345,0.301264495,0.093181005,0.14117865,-0.029612732,-0.081945123,-0.029620795,0.451989529,1,0.232670157,0.219319372,3,0.196387435,2,0.065026178,4,0.063560209,5
1117061,3531,985,6138,4516,3541,944,15202,3378,3995,3200,994,12441,0.297066176,0.403762663,0.232272069,0.232929878,0.064794106,0.062097092,0.290827433,0.343947779,0.275502601,0.085577995,0.11293523,-0.046881603,-0.042572723,-0.023480903,0.403762663,1,0.170832785,0.232929878,3,0.232272069,2,0.064794106,4,0.062097092,5
1117062,3813,1060,6768,4873,3935,1038,16672,3829,4268,3672,1207,14082,0.292286468,0.405950096,0.228706814,0.236024472,0.063579655,0.062260077,0.294056669,0.327770662,0.281999501,0.09269428,0.111893427,-0.035484194,-0.045975029,-0.030434204,0.405950096,1,0.169925624,0.236024472,3,0.228706814,2,0.063579655,4,0.062260077,5
1117064,4801,1271,9087,6072,4804,1233,21269,4888,5509,4762,1473,17932,0.285485918,0.427241525,0.225727585,0.225868635,0.059758334,0.057971696,0.292882593,0.330092104,0.285332837,0.088260241,0.134358932,-0.044606185,-0.059464202,-0.030288545,0.427241525,1,0.20137289,0.225868635,3,0.225727585,2,0.059758334,4,0.057971696,5
1117065,2717,700,5301,3417,3084,729,12575,2827,3036,2783,783,10183,0.271729622,0.421550696,0.216063618,0.245248509,0.055666004,0.057972167,0.298770634,0.320858736,0.294120508,0.082751117,0.122780062,-0.049129113,-0.048871999,-0.02477895,0.421550696,1,0.176302187,0.245248509,3,0.216063618,2,0.057972167,5,0.055666004,4
1117067,3571,770,5383,4341,2787,897,13463,2797,3079,2483,931,10770,0.322439278,0.399836589,0.265245488,0.20701181,0.05719379,0.066627052,0.299846448,0.330077659,0.266184744,0.099805879,0.099990142,-0.007638381,-0.059172934,-0.033178827,0.399836589,1,0.134591102,0.265245488,2,0.20701181,3,0.066627052,5,0.05719379,4
1117068,5957,1358,10565,7315,5400,1548,24929,5701,6145,5266,2253,21286,0.293433351,0.423803602,0.238958643,0.216615187,0.054474708,0.062096354,0.293204356,0.316039426,0.270832159,0.115872551,0.130599246,-0.022606076,-0.054216972,-0.053776198,0.423803602,1,0.18484496,0.238958643,2,0.216615187,3,0.062096354,5,0.054474708,4
1117069,4734,832,5712,5566,2960,872,15173,2967,3376,2709,1024,12665,0.366835827,0.376458182,0.312001582,0.195083372,0.054834245,0.057470507,0.293239448,0.333662413,0.267740366,0.101205661,0.083218734,0.033173414,-0.072656994,-0.043735154,0.376458182,1,0.064456601,0.312001582,2,0.195083372,3,0.057470507,5,0.054834245,4
1117070,1058,198,2214,1256,1206,207,4924,1158,1431,1111,223,4356,0.255077173,0.449634444,0.214865963,0.244922827,0.04021121,0.042038993,0.292724405,0.361734562,0.280843535,0.056370935,0.156910039,-0.106657389,-0.035920708,-0.014331942,0.449634444,1,0.204711617,0.244922827,3,0.214865963,2,0.042038993,5,0.04021121,4
1117071,3633,719,6514,4352,3566,808,15303,3346,4087,3328,737,12617,0.284388682,0.42566817,0.237404431,0.233026204,0.046984251,0.052800105,0.289809102,0.353989779,0.288250057,0.063834222,0.135859068,-0.069601097,-0.055223853,-0.011034118,0.42566817,1,0.188263739,0.237404431,2,0.233026204,3,0.052800105,5,0.046984251,4
1117072,4881,1149,7954,6030,4690,1151,19902,4457,5333,4307,1190,16687,0.302984625,0.399658326,0.245251733,0.235654708,0.057732891,0.057833384,0.290426902,0.347508788,0.280652607,0.077542745,0.109231424,-0.044524164,-0.044997899,-0.019709361,0.399658326,1,0.154406592,0.245251733,2,0.235654708,3,0.057833384,5,0.057732891,4
1118051,1954,725,5624,2679,2418,763,11523,2934,2208,2630,746,9143,0.232491539,0.488067344,0.169573896,0.209841187,0.062917643,0.066215395,0.34328126,0.258338453,0.307712922,0.087282829,0.144786083,-0.025846915,-0.097871735,-0.021067434,0.488067344,1,0.278226156,0.209841187,3,0.169573896,2,0.066215395,5,0.062917643,4
1118052,3974,1339,9175,5313,4737,1336,20653,3926,3725,4226,1120,14238,0.257250763,0.444245388,0.192417566,0.229361352,0.064833196,0.064687939,0.300724121,0.285327904,0.32370355,0.085789866,0.143521267,-0.028077141,-0.094342198,-0.021101928,0.444245388,1,0.214884036,0.229361352,3,0.192417566,2,0.064833196,4,0.064687939,5
1118053,2303,589,4639,2892,2842,664,11104,2231,2620,2592,533,8798,0.260446686,0.417777378,0.207402738,0.255943804,0.053043948,0.059798271,0.278026386,0.326503421,0.323014071,0.066422261,0.139750992,-0.066056735,-0.067070267,-0.00662399,0.417777378,1,0.161833573,0.255943804,3,0.207402738,2,0.059798271,5,0.053043948,4
1118054,3150,736,6476,3886,3538,849,14806,3034,3283,3451,698,11420,0.262461164,0.437390247,0.212751587,0.23895718,0.049709577,0.057341618,0.288775056,0.312474789,0.32846497,0.066435395,0.148615191,-0.050013624,-0.08950779,-0.009093777,0.437390247,1,0.198433068,0.23895718,3,0.212751587,2,0.057341618,5,0.049709577,4
1118055,2169,461,4395,2630,2679,683,10426,1948,2260,2361,457,7770,0.25225398,0.421542298,0.208037598,0.256953769,0.044216382,0.065509304,0.27621879,0.320459171,0.334780576,0.064800815,0.145323508,-0.06820519,-0.077826807,0.000708489,0.421542298,1,0.164588529,0.256953769,3,0.208037598,2,0.065509304,5,0.044216382,4
1118057,4412,1106,8386,5518,4962,1159,20108,3841,4860,4786,1057,16031,0.274418142,0.417047941,0.219415158,0.246767456,0.055002984,0.057638751,0.263005051,0.332779107,0.3277121,0.072376032,0.15404289,-0.058360965,-0.080944644,-0.014737281,0.417047941,1,0.170280485,0.246767456,3,0.219415158,2,0.057638751,5,0.055002984,4
1118058,3117,873,5964,3990,3441,828,14281,2922,3382,3742,927,12047,0.279392199,0.417617814,0.218262026,0.240949513,0.061130173,0.057979133,0.26520849,0.306959314,0.339633871,0.084136985,0.152409324,-0.027567114,-0.098684358,-0.026157852,0.417617814,1,0.176668301,0.240949513,3,0.218262026,2,0.061130173,4,0.057979133,5
1118059,1713,403,2985,2116,1844,445,7424,1464,1925,1746,372,6075,0.285021552,0.402074353,0.230738147,0.248383621,0.054283405,0.059940733,0.264625978,0.34795424,0.315599014,0.067241027,0.137448376,-0.062932688,-0.067215394,-0.007300294,0.402074353,1,0.153690733,0.248383621,3,0.230738147,2,0.059940733,5,0.054283405,4
1118060,2859,662,5251,3521,3148,769,12735,2502,3160,3049,616,10342,0.276482136,0.412328229,0.224499411,0.247192776,0.051982725,0.060384766,0.267284501,0.337577548,0.325719602,0.065806256,0.145043728,-0.061095412,-0.078526826,-0.00542149,0.412328229,1,0.165135453,0.247192776,3,0.224499411,2,0.060384766,5,0.051982725,4
1118061,2965,702,5015,3667,3153,747,12658,2412,3243,2978,605,10287,0.289698215,0.396192131,0.234239216,0.249091484,0.055458998,0.059014062,0.25952783,0.348942269,0.320428639,0.065097155,0.136664302,-0.059244054,-0.071337155,-0.006083092,0.396192131,1,0.147100648,0.249091484,3,0.234239216,2,0.059014062,5,0.055458998,4
1119054,6581,2081,6109,8662,4158,858,19866,2922,6919,4394,1239,16421,0.436021343,0.307510319,0.331269506,0.209302326,0.104751837,0.043189369,0.18808196,0.445359028,0.282830983,0.079751385,0.119428359,-0.009337685,-0.073528657,-0.036562017,0.331269506,2,0.023759187,0.307510319,1,0.209302326,3,0.104751837,4,0.043189369,5
1119055,2850,1043,5966,3893,2854,895,13661,2909,3358,2858,1243,11095,0.284971818,0.436717663,0.208623088,0.208915892,0.07634873,0.06551497,0.279486311,0.322624625,0.274586414,0.119422992,0.157231352,-0.037652807,-0.065670522,-0.053908023,0.436717663,1,0.227801771,0.208915892,3,0.208623088,2,0.07634873,4,0.06551497,5
1119056,4324,1919,9188,6243,4376,1430,21298,5072,5503,5010,2167,18866,0.293126115,0.43140201,0.203023758,0.205465302,0.090102357,0.067142455,0.284895966,0.309105383,0.281413405,0.121721127,0.146506043,-0.015979268,-0.075948103,-0.054578673,0.43140201,1,0.225936708,0.205465302,3,0.203023758,2,0.090102357,4,0.067142455,5
1119061,2002,751,4763,2753,2120,658,10329,2373,2479,2252,956,8663,0.266531126,0.46112886,0.193823216,0.205247362,0.07270791,0.063704134,0.293419237,0.306526038,0.2784577,0.118208508,0.167709624,-0.039994912,-0.073210338,-0.054504374,0.46112886,1,0.255881499,0.205247362,3,0.193823216,2,0.07270791,4,0.063704134,5
1119062,2359,985,6105,3344,2636,907,13027,3175,3115,2998,1341,11272,0.256697628,0.468642051,0.181085438,0.202348968,0.07561219,0.069624626,0.297908518,0.292278751,0.281300705,0.125825299,0.170733533,-0.035581123,-0.078951737,-0.056200673,0.468642051,1,0.266293084,0.202348968,3,0.181085438,2,0.07561219,4,0.069624626,5
1119063,2493,672,4594,3165,2422,682,10903,2156,2690,2565,675,8835,0.290287077,0.421351921,0.228652664,0.222140695,0.061634413,0.062551591,0.265655485,0.331453272,0.316051168,0.08317136,0.155696437,-0.041166195,-0.093910473,-0.020619769,0.421351921,1,0.192699257,0.228652664,2,0.222140695,3,0.062551591,5,0.061634413,4
1119065,2327,523,3847,2850,2121,496,9356,1859,2603,1960,512,7509,0.304617358,0.411179991,0.248717401,0.226699444,0.055899957,0.053014109,0.266895698,0.373711404,0.281396217,0.073507583,0.144284294,-0.069094047,-0.054696773,-0.020493475,0.411179991,1,0.162462591,0.248717401,2,0.226699444,3,0.055899957,4,0.053014109,5
1119066,1437,336,2410,1773,1377,320,5924,1339,1760,1547,350,5491,0.29929102,0.406819716,0.242572586,0.232444294,0.056718433,0.054017556,0.266023758,0.349665283,0.307347836,0.06953571,0.140795959,-0.050374263,-0.074903542,-0.015518154,0.406819716,1,0.16424713,0.242572586,2,0.232444294,3,0.056718433,4,0.054017556,5
1119067,1641,342,2829,1983,1674,339,6850,1571,2065,1951,401,6573,0.289489051,0.412992701,0.239562044,0.244379562,0.049927007,0.049489051,0.261400538,0.34359778,0.324629185,0.066722862,0.151592162,-0.054108728,-0.080249623,-0.017233811,0.412992701,1,0.168613139,0.244379562,3,0.239562044,2,0.049927007,4,0.049489051,5
1119068,2606,748,4815,3354,2690,731,11632,2595,3151,3174,828,10500,0.288342503,0.413944292,0.224037139,0.231258597,0.064305365,0.062843879,0.265247246,0.322078641,0.32442958,0.084633803,0.148697045,-0.033736138,-0.093170983,-0.021789925,0.413944292,1,0.182685695,0.231258597,3,0.224037139,2,0.064305365,4,0.062843879,5
1119069,1701,673,2483,2374,1626,429,6935,1366,2235,1901,483,6431,0.342321557,0.358038933,0.245277578,0.23446287,0.09704398,0.06186013,0.227480309,0.372195088,0.316573987,0.080434106,0.130558624,-0.02987353,-0.082111118,-0.018573976,0.358038933,1,0.112761355,0.245277578,2,0.23446287,3,0.09704398,4,0.06186013,5
1119070,1781,417,3312,2198,2010,473,8036,1658,2073,2173,395,6883,0.273519164,0.412145346,0.221627675,0.25012444,0.051891488,0.058860129,0.261807934,0.32733887,0.343129457,0.062372819,0.150337412,-0.053819706,-0.093005017,-0.003512689,0.412145346,1,0.162020906,0.25012444,3,0.221627675,2,0.058860129,5,0.051891488,4
1119071,1718,392,3427,2110,1725,363,7662,1563,1890,2052,325,6419,0.275385017,0.447272253,0.22422344,0.22513704,0.051161577,0.047376664,0.266801412,0.32261975,0.350272871,0.055476941,0.180470841,-0.047234733,-0.125135831,-0.008100277,0.447272253,1,0.222135213,0.22513704,3,0.22422344,2,0.051161577,4,0.047376664,5
1119072,3172,846,6341,4018,3615,824,14878,3225,3527,3999,916,12658,0.270063181,0.426199758,0.213200699,0.242976206,0.056862482,0.055383788,0.274934341,0.300680131,0.340918583,0.078089878,0.151265417,-0.03061695,-0.097942377,-0.02270609,0.426199758,1,0.183223552,0.242976206,3,0.213200699,2,0.056862482,4,0.055383788,5
1119073,3118,881,6020,3999,3134,812,14026,2957,3671,3224,1003,11693,0.285113361,0.429202909,0.22230144,0.223442179,0.062811921,0.057892485,0.271224303,0.336714379,0.295714289,0.091997963,0.157978606,-0.051601018,-0.072272111,-0.034105477,0.429202909,1,0.20576073,0.223442179,3,0.22230144,2,0.062811921,4,0.057892485,5
1119074,2255,734,4243,2989,2213,664,10159,2197,2751,2234,797,8550,0.294221872,0.417659218,0.221970666,0.217836401,0.072251206,0.065360764,0.273992597,0.343083128,0.278606946,0.099395585,0.143666622,-0.048861256,-0.060770545,-0.034034821,0.417659218,1,0.195688552,0.221970666,2,0.217836401,3,0.072251206,4,0.065360764,5
1119075,2361,698,5114,3059,2642,650,11516,2570,2829,2409,828,9352,0.265630427,0.444077805,0.205019104,0.229419937,0.060611323,0.056443209,0.296273558,0.326131476,0.27771323,0.095453115,0.147804247,-0.060501049,-0.048293292,-0.039009906,0.444077805,1,0.214657867,0.229419937,3,0.205019104,2,0.060611323,4,0.056443209,5
1119076,4099,1465,8409,5564,4011,1168,19225,4282,5030,4424,1855,16555,0.289414824,0.43739922,0.213211964,0.20863459,0.076202861,0.060754226,0.273602761,0.321396985,0.282675996,0.118527119,0.163796459,-0.03198216,-0.074041406,-0.057772892,0.43739922,1,0.224187256,0.213211964,2,0.20863459,3,0.076202861,4,0.060754226,5
1120052,2247,685,4542,2932,2238,601,10364,1814,2225,2116,550,7498,0.282902354,0.438247781,0.216808182,0.215939792,0.066094172,0.057989193,0.269213054,0.330208955,0.314032426,0.081624685,0.169034727,-0.047306601,-0.098092635,-0.023635492,0.438247781,1,0.221439599,0.216808182,2,0.215939792,3,0.066094172,4,0.057989193,5
1120053,5352,2381,11699,7733,5971,1750,27241,5812,7011,7010,2598,23991,0.283873573,0.429462942,0.196468558,0.21919166,0.087405015,0.064241401,0.25826868,0.311548816,0.311504379,0.1154477,0.171194261,-0.027675243,-0.092312719,-0.051206299,0.429462942,1,0.210271282,0.21919166,3,0.196468558,2,0.087405015,4,0.064241401,5
1120054,3351,1245,7318,4596,3842,955,16758,2999,3543,3688,1049,12240,0.274257071,0.436686955,0.199964196,0.229263635,0.074292875,0.056987707,0.265146636,0.313242592,0.326062286,0.092743855,0.171540319,-0.038985521,-0.096798651,-0.035756148,0.436686955,1,0.20742332,0.229263635,3,0.199964196,2,0.074292875,4,0.056987707,5
1120055,3158,1026,7761,4184,3852,1089,16945,3348,3424,3748,897,12567,0.246916495,0.458011213,0.18636766,0.227323694,0.060548834,0.064266745,0.29222587,0.298859432,0.327139355,0.07829349,0.165785343,-0.051942937,-0.099815661,-0.014026745,0.458011213,1,0.230687518,0.227323694,3,0.18636766,2,0.064266745,5,0.060548834,4
1120056,3138,996,6941,4134,3494,950,15581,3298,3572,3725,1016,12823,0.26532315,0.445478467,0.20139914,0.224247481,0.06392401,0.060971696,0.282910738,0.306415148,0.319539873,0.087155036,0.162567729,-0.041091998,-0.095292392,-0.02618334,0.445478467,1,0.221230986,0.224247481,3,0.20139914,2,0.06392401,4,0.060971696,5
1120063,2622,933,6427,3555,3134,975,14150,3075,3237,3620,1213,11970,0.251236749,0.454204947,0.185300353,0.221484099,0.065936396,0.068904594,0.274758048,0.289233106,0.323455003,0.108384232,0.179446899,-0.037996357,-0.101970904,-0.039479638,0.454204947,1,0.232720848,0.221484099,3,0.185300353,2,0.068904594,5,0.065936396,4
1120065,3155,1015,5838,4170,3283,839,14176,2767,3959,4010,1075,12638,0.294159142,0.411822799,0.222559255,0.2315886,0.071599887,0.059184537,0.233512937,0.334108319,0.338412316,0.090721506,0.178309862,-0.039949177,-0.106823716,-0.031536969,0.411822799,1,0.180234199,0.2315886,3,0.222559255,2,0.071599887,4,0.059184537,5
1120066,1800,570,4257,2370,2123,602,9380,1905,2262,2552,797,8070,0.252665245,0.453837953,0.191897655,0.226332623,0.060767591,0.064179104,0.252702692,0.300059574,0.338528751,0.105723908,0.201135261,-0.047394329,-0.112196128,-0.041544804,0.453837953,1,0.22750533,0.226332623,3,0.191897655,2,0.064179104,5,0.060767591,4
1120067,1463,584,3717,2047,1720,464,7971,1625,1920,2059,715,6838,0.256805921,0.466315393,0.183540334,0.215782211,0.073265588,0.058211015,0.256418916,0.302968811,0.324902491,0.112824323,0.209896478,-0.04616289,-0.10912028,-0.054613308,0.466315393,1,0.250533183,0.215782211,3,0.183540334,2,0.073265588,4,0.058211015,5
