CO2_Pound,CO2_Dollar,Electricity_kWh,Electricity_Dollar,Runoff_Gallons,Runoff_Dollar,O3_Pound,NO2_Pound,SO2_Pound,PM25_Pound
2880.3,66.99,2252.1,254.24,467.3,4.18,20.5,0.7,1.6,0.8
8640.900000000001,200.96999999999997,6756.299999999999,762.72,1272.6,11.370000000000001,58.400000000000006,2.0999999999999996,4.4,2.4000000000000004
21181.0,492.61,4229.8,519.39,10497.4,93.81,18.0,3.4,1.8,0.8
84724.0,1970.44,16919.2,2077.56,30199.699999999997,269.86,50.6,9.5,5.2,2.3
21181.0,492.61,4229.8,519.39,6419.4,57.36,10.6,2.0,1.1,0.5
1207.4,28.08,920.8,103.95,463.3,4.14,21.5,0.8,1.6,0.9
2880.3,66.99,2252.1,254.24,268.8,2.4,13.5,0.5,1.0,0.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5760.6,133.98,4504.2,508.48,423.8,3.78,21.8,0.8,1.6,1.0
2880.3,66.99,2252.1,254.24,227.8,2.04,11.7,0.4,0.9,0.6
42362.0,985.22,8459.6,1038.78,54895.3,490.54999999999995,69.9,12.7,7.300000000000001,2.5
23595.800000000003,548.7700000000001,6071.400000000001,727.2900000000001,14933.699999999999,133.45,71.9,7.199999999999999,6.1,3.4
1207.4,28.08,920.8,103.95,463.3,4.14,21.5,0.8,1.6,0.9
43569.4,1013.3000000000001,9380.4,1142.73,34902.200000000004,311.88,88.0,13.700000000000001,8.3,4.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11521.2,267.96,9008.4,1016.96,1444.1999999999998,12.9,67.2,2.4000000000000004,5.199999999999999,3.0
48122.600000000006,1119.2,12963.800000000001,1547.26,42419.00000000001,379.05999999999995,100.7,14.799999999999999,9.4,4.7
2880.3,66.99,2252.1,254.24,273.9,2.45,14.0,0.5,1.1,0.7
11521.2,267.96,9008.4,1016.96,1198.8,10.72,60.599999999999994,2.1,4.6000000000000005,2.9000000000000004
5760.6,133.98,4504.2,508.48,682.0,6.09,33.6,1.2,2.5,1.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63543.0,1477.83,12689.400000000001,1558.17,61004.8,545.15,106.69999999999999,20.299999999999997,10.8,5.1
42362.0,985.22,8459.6,1038.78,45020.2,402.29999999999995,73.0,13.8,7.4,3.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21181.0,492.61,4229.8,519.39,15830.9,141.46,31.7,6.2,3.2,1.7
63543.0,1477.83,12689.400000000001,1558.17,48607.4,434.35,96.3,18.7,9.7,5.2
84724.0,1970.44,16919.2,2077.56,70093.3,626.3599999999999,134.8,26.0,13.600000000000001,7.1
84724.0,1970.44,16919.2,2077.56,81350.90000000001,726.96,138.7,26.4,14.2,6.7
42362.0,985.22,8459.6,1038.78,43516.7,388.87,71.5,13.5,7.300000000000001,3.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21181.0,492.61,4229.8,519.39,16415.4,146.69,32.5,6.3,3.3,1.7
21181.0,492.61,4229.8,519.39,17542.7,156.76,33.8,6.5,3.4,1.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45242.3,1052.21,10711.7,1293.02,46988.8,419.9,83.89999999999999,13.8,8.200000000000001,3.6
42362.0,985.22,8459.6,1038.78,21984.0,196.44,37.4,7.0,3.8,1.8
11390.900000000001,264.93,8911.2,1005.99,1032.4,9.229999999999999,49.5,1.7999999999999998,3.8,2.2
5760.6,133.98,4504.2,508.48,829.3,7.41,37.8,1.2999999999999998,2.9000000000000004,1.6
2880.3,66.99,2252.1,254.24,566.4,5.06,22.1,0.8,1.7,0.8
5760.6,133.98,4504.2,508.48,517.5,4.630000000000001,26.5,1.0,2.0,1.2999999999999998
2880.3,66.99,2252.1,254.24,243.6,2.18,12.5,0.5,0.9,0.6
14892.8,346.36,15210.4,1304.54,161.7,1.45,34.099999999999994,5.5,0.0,1.0
7446.4,173.18,7605.2,652.27,85.0,0.76,17.9,2.9,0.0,0.5
2880.3,66.99,2252.1,254.24,450.3,4.02,19.1,0.7,1.5,0.7
5760.6,133.98,4504.2,508.48,1010.0,9.02,42.8,1.6,3.3,1.6
8640.900000000001,200.96999999999997,6756.299999999999,762.72,1356.5,12.120000000000001,58.0,2.1,4.5,2.3
29781.6,692.6299999999999,13751.7,1384.71,14227.0,127.13,66.3,8.9,4.5,2.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45242.3,1052.21,10711.7,1293.02,41218.1,368.32000000000005,89.7,14.299999999999999,8.700000000000001,4.2
66423.3,1544.8200000000002,14941.5,1812.4099999999999,71328.0,637.39,123.0,20.799999999999997,12.2,5.3
21181.0,492.61,4229.8,519.39,23854.9,213.17,36.5,6.8,3.7,1.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8640.900000000001,200.96999999999997,6756.299999999999,762.72,1000.3,8.940000000000001,49.5,1.7999999999999998,3.8,2.3
2880.3,66.99,2252.1,254.24,394.2,3.52,18.6,0.7,1.4,0.8
14892.8,346.36,15210.4,1304.54,143.0,1.27,30.0,4.9,0.0,0.8
21445.4,498.76,4922.0,422.14,237.8,2.13,19.4,0.6,0.4,0.4
34318.5,798.1500000000001,8532.400000000001,938.3600000000001,23282.8,208.04999999999995,88.8,8.8,7.1000000000000005,3.6
23533.699999999997,547.33,21966.699999999997,2067.26,1311.9,11.71,93.1,7.1,4.8,4.1000000000000005
7446.4,173.18,7605.2,652.27,85.0,0.76,17.9,2.9,0.0,0.5
52688.7,1225.3899999999999,18316.899999999998,1945.29,21486.7,192.0,70.10000000000001,10.100000000000001,5.0,2.9000000000000004
7446.4,173.18,7605.2,652.27,69.8,0.62,14.6,2.4,0.0,0.4
1098.1,25.54,865.2,97.66,845.0999999999999,7.550000000000001,39.9,1.5,3.0,1.7000000000000002
1739.9,40.47,1337.9,151.03,853.2,7.619999999999999,40.2,1.5,3.0,1.7000000000000002
18967.6,441.14,16613.6,1669.23,1616.0,14.43,85.2,5.1000000000000005,5.3,3.2
8640.900000000001,200.96999999999997,6756.299999999999,762.72,1352.4,12.08,56.3,2.0,4.3,2.0999999999999996
8640.900000000001,200.96999999999997,6756.299999999999,762.72,1212.8,10.84,56.800000000000004,2.0999999999999996,4.199999999999999,2.4000000000000004
2880.3,66.99,2252.1,254.24,517.7,4.63,21.4,0.8,1.6,0.8
2880.3,66.99,2252.1,254.24,439.0,3.92,19.8,0.7,1.5,0.8
8640.900000000001,200.96999999999997,6756.299999999999,762.72,1300.5,11.62,58.900000000000006,2.0999999999999996,4.5,2.4000000000000004
63543.0,1477.83,12689.400000000001,1558.17,30440.100000000002,272.01,52.099999999999994,9.899999999999999,5.3999999999999995,2.5
42362.0,985.22,8459.6,1038.78,15904.9,142.13,26.7,5.0,2.7,1.2000000000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42362.0,985.22,8459.6,1038.78,50213.2,448.70000000000005,68.1,12.5,7.0,2.8
63543.0,1477.83,12689.400000000001,1558.17,60448.2,540.1700000000001,107.39999999999999,20.5,10.9,5.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23595.800000000003,548.7700000000001,6071.400000000001,727.2900000000001,13671.899999999998,122.17,69.7,6.8,5.9,3.3
2880.3,66.99,2252.1,254.24,195.8,1.75,10.0,0.4,0.8,0.5
2880.3,66.99,2252.1,254.24,259.0,2.31,13.3,0.5,1.0,0.6
7527.900000000001,175.07999999999998,6096.299999999999,848.3,7968.2,71.2,25.1,1.3,1.6,1.6
13288.500000000002,309.05999999999995,10600.5,1356.78,8591.7,76.77,52.0,2.3,3.5,2.8000000000000003
5760.6,133.98,4504.2,508.48,486.8,4.35,25.0,0.9,1.9,1.2
8640.900000000001,200.96999999999997,6756.299999999999,762.72,965.3,8.63,46.5,1.6,3.6,2.0999999999999996
5760.6,133.98,4504.2,508.48,486.8,4.35,25.0,0.9,1.9,1.2
2880.3,66.99,2252.1,254.24,348.5,3.11,17.1,0.6,1.3,0.8
11521.2,267.96,9008.4,1016.96,1424.5,12.73,69.5,2.5,5.3,3.2
2880.3,66.99,2252.1,254.24,467.3,4.18,20.5,0.7,1.6,0.8
8640.900000000001,200.96999999999997,6756.299999999999,762.72,1167.0,10.43,55.4,1.9999999999999998,4.2,2.4000000000000004
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63543.0,1477.83,12689.400000000001,1558.17,59399.8,530.8,106.1,20.2,10.7,5.2
63543.0,1477.83,12689.400000000001,1558.17,61026.600000000006,545.3299999999999,105.9,20.1,10.7,5.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21181.0,492.61,4229.8,519.39,13380.0,119.56,27.8,5.4,2.8,1.5
105905.0,2463.05,21149.0,2596.95,81676.49999999999,729.86,160.0,31.0,16.1,8.5
63543.0,1477.83,12689.400000000001,1558.17,59930.100000000006,535.53,106.19999999999999,20.200000000000003,10.7,5.1
42362.0,985.22,8459.6,1038.78,38206.0,341.40999999999997,69.9,13.4,7.1,3.5
21181.0,492.61,4229.8,519.39,20144.2,180.01,35.9,6.8,3.6,1.7
42362.0,985.22,8459.6,1038.78,49892.4,445.84,72.4,13.4,7.4,2.8
21181.0,492.61,4229.8,519.39,21186.2,189.32,36.3,6.9,3.7,1.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21181.0,492.61,4229.8,519.39,21712.9,194.03,36.4,6.9,3.7,1.7
42362.0,985.22,8459.6,1038.78,38658.600000000006,345.45,69.0,13.2,7.0,3.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22339.199999999997,519.54,22815.6,1956.81,328.20000000000005,2.94,67.5,10.8,0.0,1.7999999999999998
2880.3,66.99,2252.1,254.24,582.5,5.21,21.8,0.8,1.7,0.7
63543.0,1477.83,12689.400000000001,1558.17,73314.0,655.14,107.39999999999999,19.900000000000002,11.0,4.4
21181.0,492.61,4229.8,519.39,10992.0,98.22,18.7,3.5,1.9,0.9
63543.0,1477.83,12689.400000000001,1558.17,32976.0,294.65999999999997,56.099999999999994,10.5,5.699999999999999,2.7
11091.4,257.96,8686.3,980.6,955.7,8.53,46.0,1.6,3.5,2.0
14892.8,346.36,15210.4,1304.54,157.2,1.41,33.099999999999994,5.300000000000001,0.0,1.0
14892.8,346.36,15210.4,1304.54,189.2,1.7,39.6,6.4,0.0,1.2
2880.3,66.99,2252.1,254.24,424.3,3.79,19.5,0.7,1.5,0.8
5760.6,133.98,4504.2,508.48,863.3,7.71,39.3,1.4,3.0,1.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21181.0,492.61,4229.8,519.39,21712.9,194.03,36.4,6.9,3.7,1.7
42362.0,985.22,8459.6,1038.78,35313.4,315.56,60.7,11.5,6.1,2.9
84724.0,1970.44,16919.2,2077.56,92723.2,828.5899999999999,146.0,27.4,14.8,6.300000000000001
63543.0,1477.83,12689.400000000001,1558.17,77043.4,688.46,107.7,19.799999999999997,11.100000000000001,4.199999999999999
2880.3,66.99,2252.1,254.24,424.3,3.79,19.5,0.7,1.5,0.8
8640.900000000001,200.96999999999997,6756.299999999999,762.72,1167.4,10.43,55.4,2.0999999999999996,4.199999999999999,2.4000000000000004
5760.6,133.98,4504.2,508.48,741.2,6.63,32.9,1.2,2.5,1.4
5295.1,123.14999999999999,4093.7,462.14,1320.8,11.8,61.6,2.3,4.6,2.6
4087.7000000000003,95.07,3172.8999999999996,358.19,691.1,6.18,33.2,1.2000000000000002,2.5,1.5
8640.900000000001,200.96999999999997,6756.299999999999,762.72,729.4,6.5200000000000005,37.4,1.4,2.8000000000000003,1.8
14892.8,346.36,15210.4,1304.54,146.5,1.31,30.799999999999997,5.0,0.0,0.9
7446.4,173.18,7605.2,652.27,104.4,0.93,21.6,3.5,0.0,0.6
14892.8,346.36,15210.4,1304.54,224.0,2.0,45.8,7.3,0.0,1.2999999999999998
18169.1,422.56,10066.2,863.3399999999999,179.6,1.6,23.6,2.6999999999999997,0.2,0.6000000000000001
10722.7,249.38,2461.0,211.07,113.0,1.01,9.3,0.3,0.2,0.2
7533.6,175.21,5873.1,663.0100000000001,1913.2,17.1,82.9,3.0999999999999996,6.299999999999999,3.3000000000000003
100393.09999999999,2334.84,76750.59999999999,6607.590000000001,1545.4000000000003,13.809999999999999,206.50000000000003,27.200000000000003,2.2,6.000000000000001
14892.8,346.36,15210.4,1304.54,143.0,1.27,30.0,4.9,0.0,0.8
52124.8,1212.2600000000002,53236.399999999994,4565.889999999999,586.3000000000001,5.220000000000001,121.39999999999999,19.7,0.0,3.3999999999999995
74464.0,1731.8000000000004,76051.99999999999,6522.700000000001,896.4999999999998,8.0,184.7,29.699999999999996,0.1,5.200000000000001
109379.59999999998,2543.84,76906.4,6909.210000000001,21589.7,192.92000000000002,202.70000000000002,33.599999999999994,3.6,6.300000000000001
87113.70000000001,2026.03,32876.9,3630.8599999999997,32333.100000000002,288.9200000000001,192.10000000000002,16.599999999999998,14.9,8.000000000000002
2930.2000000000003,68.15,2242.6,253.17000000000002,1285.8,11.489999999999998,60.4,2.2,4.5,2.6
6367.400000000001,148.07,4925.200000000001,555.98,3503.2999999999997,31.310000000000002,164.29999999999998,5.999999999999999,12.299999999999999,7.100000000000001
1773.0,41.23,1368.9,154.53,918.5,8.21,42.7,1.6,3.2,1.8
2880.3,66.99,2252.1,254.24,363.7,3.25,17.7,0.6,1.3,0.8
2880.3,66.99,2252.1,254.24,348.5,3.11,17.1,0.6,1.3,0.8
2880.3,66.99,2252.1,254.24,467.3,4.18,20.5,0.7,1.6,0.8
8640.900000000001,200.96999999999997,6756.299999999999,762.72,1257.0,11.23,57.8,2.0999999999999996,4.4,2.4000000000000004
21181.0,492.61,4229.8,519.39,27166.4,242.76,35.1,6.4,3.7,1.3
21181.0,492.61,4229.8,519.39,24398.9,218.03,36.3,6.7,3.7,1.5
21181.0,492.61,4229.8,519.39,24398.9,218.03,36.3,6.7,3.7,1.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21181.0,492.61,4229.8,519.39,23314.3,208.34,36.5,6.8,3.7,1.6
22388.4,520.69,5150.6,623.34,13208.599999999999,118.03,48.2,6.0,4.300000000000001,2.4
11521.2,267.96,9008.4,1016.96,1198.2,10.71,59.3,2.1999999999999997,4.4,2.7
11521.2,267.96,9008.4,1016.96,1046.5,9.34,52.8,1.9,3.8999999999999995,2.4
11521.2,267.96,9008.4,1016.96,1372.4,12.27,63.300000000000004,2.3,4.8,2.8
2880.3,66.99,2252.1,254.24,243.6,2.18,12.5,0.5,0.9,0.6
20162.1,468.93,15764.7,1779.68,2110.3,18.86,105.7,3.9000000000000004,8.0,4.9
5760.6,133.98,4504.2,508.48,788.4,7.04,37.2,1.4,2.8,1.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11521.2,267.96,9008.4,1016.96,1591.0,14.22,74.8,2.6999999999999997,5.6,3.2
24143.7,561.52,9302.599999999999,1060.02,2645.9,23.63,83.5,3.0,4.6,3.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21181.0,492.61,4229.8,519.39,16986.3,151.79,33.2,6.4,3.3,1.8
21181.0,492.61,4229.8,519.39,19629.0,175.4,35.6,6.8,3.6,1.8
21181.0,492.61,4229.8,519.39,20663.3,184.65,36.1,6.9,3.7,1.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21181.0,492.61,4229.8,519.39,14625.5,130.69,29.9,5.8,3.0,1.6
21181.0,492.61,4229.8,519.39,13380.0,119.56,27.8,5.4,2.8,1.5
66423.3,1544.8200000000002,14941.5,1812.4099999999999,47139.2,421.23,106.7,18.9,10.4,5.7
29821.899999999998,693.58,10986.1,1282.11,19721.3,176.23,66.10000000000001,8.0,6.0,3.3
21181.0,492.61,4229.8,519.39,15233.8,136.13,30.8,6.0,3.1,1.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21181.0,492.61,4229.8,519.39,22777.0,203.54,36.5,6.9,3.7,1.6
21181.0,492.61,4229.8,519.39,28294.4,252.84,34.4,6.2,3.6,1.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42362.0,985.22,8459.6,1038.78,38227.8,341.61,70.19999999999999,13.399999999999999,7.1,3.5
63543.0,1477.83,12689.400000000001,1558.17,52234.9,466.78000000000003,99.1,19.0,10.0,5.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63543.0,1477.83,12689.400000000001,1558.17,68980.5,616.41,108.1,20.2,11.0,4.699999999999999
63543.0,1477.83,12689.400000000001,1558.17,32976.0,294.65999999999997,56.099999999999994,10.5,5.699999999999999,2.7
26464.9,615.5,8373.400000000001,987.16,11441.5,102.23,40.3,4.2,3.5,1.8
2880.3,66.99,2252.1,254.24,291.8,2.61,13.8,0.5,1.1,0.6
2880.3,66.99,2252.1,254.24,549.0,4.91,21.9,0.8,1.7,0.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24061.3,559.6,6481.9,773.63,26293.8,234.96,48.2,7.1,4.6000000000000005,2.0
42362.0,985.22,8459.6,1038.78,49895.5,445.87,72.3,13.3,7.4,2.9
7446.4,173.18,7605.2,652.27,80.5,0.72,16.9,2.7,0.0,0.5
2880.3,66.99,2252.1,254.24,394.2,3.52,18.6,0.7,1.4,0.8
11521.2,267.96,9008.4,1016.96,1591.6,14.23,75.0,2.8,5.699999999999999,3.2
5760.6,133.98,4504.2,508.48,1163.9,10.41,43.5,1.6,3.4,1.4
8640.900000000001,200.96999999999997,6756.299999999999,762.72,744.0,6.65,38.1,1.4,2.8000000000000003,1.7999999999999998
2880.3,66.99,2252.1,254.24,394.2,3.52,18.6,0.7,1.4,0.8
29785.6,692.72,30420.8,2609.08,322.7,2.8899999999999997,67.9,10.9,0.0,2.0
44186.50000000001,1027.65,41680.7,3880.2200000000003,1469.2,13.14,128.3,13.4,4.5,4.999999999999999
14892.8,346.36,15210.4,1304.54,218.8,1.96,45.0,7.2,0.0,1.2
14892.8,346.36,15210.4,1304.54,194.0,1.74,40.6,6.5,0.0,1.2
29785.6,692.72,30420.8,2609.08,428.20000000000005,3.8300000000000005,88.1,14.100000000000001,0.0,2.5999999999999996
2880.3,66.99,2252.1,254.24,480.8,4.3,20.7,0.7,1.6,0.8
84724.0,1970.44,16919.2,2077.56,62933.5,562.38,109.69999999999999,20.8,11.100000000000001,5.2
138630.1,3224.13,54376.10000000001,5639.700000000001,87960.5,786.01,214.70000000000002,38.4,13.3,8.299999999999999
59571.200000000004,1385.4400000000003,60841.59999999999,5218.16,641.4,5.720000000000001,133.99999999999997,21.800000000000004,0.0,3.6999999999999997
74464.0,1731.8000000000004,76051.99999999999,6522.700000000001,854.8999999999999,7.6499999999999995,179.20000000000002,28.9,0.0,5.2
37232.0,865.9000000000001,38026.0,3261.35,392.5,3.51,82.5,13.3,0.0,2.4
67017.6,1558.6200000000003,68446.79999999999,5870.43,871.1999999999999,7.78,181.1,29.1,0.0,5.199999999999999
59571.200000000004,1385.4400000000003,60841.59999999999,5218.16,678.3,6.069999999999999,142.39999999999998,23.0,0.0,4.1
57419.90000000001,1335.41,57330.1,5028.03,2073.6000000000004,18.53,211.1,26.200000000000006,4.7,6.6
59191.6,1376.6299999999999,15828.999999999998,1889.9599999999998,33632.4,300.54,110.19999999999999,12.200000000000001,9.799999999999999,5.0
2837.7,65.99,2202.7,248.64999999999998,1699.6,15.190000000000001,80.1,2.8999999999999995,6.0,3.5
11424.499999999998,265.71,10665.9,997.7900000000001,2170.0,19.39,123.10000000000001,7.7,7.200000000000001,4.9
29785.6,692.72,30420.8,2609.08,432.70000000000005,3.8600000000000003,89.00000000000001,14.4,0.0,2.5
21181.0,492.61,4229.8,519.39,22777.0,203.54,36.5,6.9,3.7,1.6
24061.3,559.6,6481.9,773.63,18845.8,168.41,47.4,7.2,4.4,2.4
21181.0,492.61,4229.8,519.39,26606.8,237.76,35.4,6.5,3.7,1.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31028.100000000002,721.6200000000001,11905.699999999999,1385.94,18639.300000000003,166.57,87.7,8.4,7.5,4.2
5760.6,133.98,4504.2,508.48,532.9,4.76,27.3,1.0,2.1,1.2999999999999998
11521.2,267.96,9008.4,1016.96,1474.0,13.17,66.30000000000001,2.5,5.1,2.8
2880.3,66.99,2252.1,254.24,348.5,3.11,17.1,0.6,1.3,0.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5760.6,133.98,4504.2,508.48,651.6,5.82,32.4,1.2,2.5,1.5
2880.3,66.99,2252.1,254.24,424.3,3.79,19.5,0.7,1.5,0.8
2880.3,66.99,2252.1,254.24,394.2,3.52,18.6,0.7,1.4,0.8
90484.6,2104.42,21423.399999999998,2586.0399999999995,39224.9,350.52,99.80000000000001,13.899999999999999,9.5,4.7
44305.799999999996,1030.45,25067.299999999996,2839.7,5317.8,47.519999999999996,207.1,7.199999999999999,14.0,8.7
23042.399999999998,535.92,18016.8,2033.92,3115.2999999999997,27.84,146.1,5.1,11.200000000000001,6.3999999999999995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84724.0,1970.44,16919.2,2077.56,79577.5,711.11,142.4,27.3,14.5,7.1
63543.0,1477.83,12689.400000000001,1558.17,61478.5,549.37,108.0,20.6,11.0,5.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5760.6,133.98,4504.2,508.48,980.3,8.76,41.0,1.4,3.1,1.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63543.0,1477.83,12689.400000000001,1558.17,51024.2,455.95,96.89999999999999,18.700000000000003,9.8,5.0
84724.0,1970.44,16919.2,2077.56,78421.9,700.78,138.7,26.5,14.0,6.699999999999999
156330.6,3635.8099999999995,36253.1,4384.709999999999,137434.2,1228.13,275.3,45.7,26.799999999999997,13.2
